revenue,net profit,operating profit,interest revenue,cash from sales,cash from yield,cash from rent,cash to payments,cash to other payments,speculation cash,current payables,cost of sales,ebit,depreciation,interest,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment to employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
55050927000.0,8919997000.0,8919997000.0,,156978390000.0,,,111321345000.0,11355269000.0,,33405334000.0,29492882000.0,11486593000.0,1956170000.0,442385000.0,18896328000.0,140831510000.0,100494286000.0,1458912000.0,372681000.0,2525557000.0,163540677000.0,28857870000.0,20897152000.0,304372187000.0,68447414000.0,203877901000.0,39969696632.0,60644708000.0,39969696632.0,21662853000.0,-5398465000.0,-18960840000.0,,,111321345000.0,14866776000.0,145732000.0,13474959000.0,89393000.0,45612559000.0,,,1564482000.0,13824441000.0,4856561000.0,201509,VSPT
0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201509,VSPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201509,VSPT
101640331000.0,6663696000.0,6663696000.0,,314297923000.0,475299000.0,,239188624000.0,16509437000.0,,57862205000.0,71663744000.0,7937270000.0,2892762000.0,,23622282000.0,182430836000.0,228599847000.0,257399000.0,1069846000.0,2742286000.0,225199522000.0,14940234000.0,20251774000.0,407630358000.0,98140378000.0,177848750000.0,315165988.0,79279682000.0,315165988.0,33698679000.0,-9375097000.0,-19950528000.0,,,239188624000.0,28067111000.0,2191666000.0,6618486000.0,260166000.0,67703385000.0,,,3463073000.0,20076045000.0,9300834000.0,201509,WATTS
0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201509,WATTS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201509,WATTS
8092346000.0,2481675000.0,2481675000.0,,23622652000,,,10053173000,,,8617786000.0,3373208000.0,2481675000.0,2093126000,572420000,3250961000.0,11110296000.0,66224821000.0,905879000.0,1378788000.0,315387000.0,91695615000.0,,2637156000.0,102805911000.0,18879827000.0,36581090000.0,220569255.0,,220569255.0,10568061000,-3098640000,-7669240000,,,10053173000,4075259000,,3160640000,,5053826000.0,,,1280413000.0,,,201509,ZOFRI
0.0,0.0,0.0,2.0,1,2.0,2.0,1,2.0,2.0,1.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1,2.0,2.0,1,1,2.0,1,2.0,1.0,2.0,2.0,1.0,2.0,2.0,201509,ZOFRI
0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201509,ZOFRI
623220000,80896000,80896000,6188000,1845229000,,,1151477000,71004000,,301005000,431937000,114128000,64805000,44500000,449294000,1061730000,5416837000,23371000,8672000,3014000,6762691000,7309000,49937000,7824421000,507083000,2313200000,8400318891,138153000,8798739130,256867000,-413580000,332897000,,,1151477000,62665000,,,5877000,294341000,,,169011000,,24827000,201609,AESGENER
0,0,0,1,1,2.0,2.0,1,1,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,1,1,2.0,2.0,1,0.0,2.0,2.0,0.0,2.0,0,201609,AESGENER
1,1,1,1,1,0.0,0.0,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,0.0,1,201609,AESGENER
360447410000.0,102479241000.0,102479241000.0,5139344000.0,436893887000.0,401438000.0,,132227967000.0,39230233000.0,,52282779000.0,,130663520000.0,50075480000.0,20531650000.0,13454543000.0,126399819000.0,1004462369000.0,12756139000.0,1328617000.0,3436415000.0,1559830259000.0,36233012000.0,228697666000.0,1686230078000.0,126017891000.0,628309536000.0,6118965160.0,3862324000.0,6118965160.0,179651170000.0,-91638416000.0,-107511740000.0,,,132227967000.0,39692927000.0,282248000.0,134648725000.0,,85306171000.0,450155000.0,,,1770000000.0,38648447000.0,201609,AGUAS
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,201609,AGUAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,AGUAS
75912000.0,2366000.0,2366000.0,885000.0,427847000.0,,,384884000.0,4127000.0,,71133000.0,63616000.0,2558000.0,5536000.0,1387000.0,35456000.0,138856000.0,288233000.0,15130000.0,12011000.0,153000.0,343041000.0,293000.0,88279000.0,481897000.0,145248000.0,175900000.0,855096691.0,4358000.0,855096691.0,8015000.0,-3674000.0,-5459000.0,,,384884000.0,28842000.0,2738000.0,1711000.0,473000.0,55932000.0,,,11174000.0,1938000.0,18049000.0,201609,AGUNSA
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201609,AGUNSA
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201609,AGUNSA
1384201053000.0,40144193000.0,40144193000.0,8222342000.0,1608052361000.0,,,1062410289000.0,87896338000.0,,440424008000.0,,10399795000.0,222515167000.0,-58758067000.0,111964313000.0,773166471000.0,2240271683000.0,43562230000.0,37111092000.0,,2934048636000.0,92401322000.0,513499685000.0,3707215107000.0,515634583000.0,879366055000.0,18017579131.0,101435269000.0,18239622032.0,209821603000.0,-554644694000.0,318934540000.0,,,1062410289000.0,188642519000.0,1520170000.0,41888000.0,-447752000.0,300768216000.0,,,7098005000.0,3641918000.0,184142953000.0,201609,ALMENDRAL
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201609,ALMENDRAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,ALMENDRAL
113706566000.0,-3374762000.0,-3374762000.0,,142344152000.0,6000222000.0,,105410279000.0,24222328000.0,,26622839000.0,69102701000.0,810430000.0,2329784000.0,-2451135000,9184003000.0,140604340000.0,97328635000.0,,2042429000.0,2082675000.0,47337909000.0,1873096000.0,5730297000.0,187942249000.0,79669419000.0,89459277000.0,22000000.0,53092651000.0,22000000.0,-449566000.0,4050940000.0,-221996000.0,,,105410279000.0,16992625000.0,9425296000.0,1373743000.0,110842000.0,70928128000.0,,,6192712000.0,2677725000.0,,201609,ANASAC
1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201609,ANASAC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,ANASAC
5060040000.0,845184000,1802147000.0,,7056753000,,,2814869000,,,1083179000.0,2301556000.0,2176706000.0,254524000.0,,386437000.0,2917682000.0,4126645000.0,,53774000.0,60289000.0,7271116000.0,,66682000.0,10188798000.0,2530247000.0,6062153000.0,1474500.0,1016816000.0,1474500.0,1286461000,-569472000,-604315000,,,2814869000,2220658000,,40244000,,556106000.0,,,28259000.0,,994324000.0,201609,ANDACOR
0.0,1,0.0,2.0,1,2.0,2.0,1,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,1,2.0,1.0,2.0,2.0,1.0,2.0,0.0,201609,ANDACOR
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,ANDACOR
422830450000.0,16337209000.0,16337209000.0,,,,,1176538855000.0,213020848000.0,,168565727000.0,249557313000.0,22990965000.0,24477422000.0,,92693822000.0,468366961000.0,1258624563000.0,55315841000.0,9104053000.0,28601417000.0,1627936275000.0,102130651000.0,680319024000.0,2096303236000.0,319216451000.0,816088731000.0,946570604.0,145661723000.0,946578736.0,101443634000.0,-68019937000.0,-70668021000.0,,,1176538855000.0,153875233000.0,39542000.0,50695635000.0,777207000.0,110353894000.0,17473481000.0,,22221327000.0,68959707000.0,64662064000.0,201609,ANDINA
0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,201609,ANDINA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,ANDINA
12149884000.0,459076000.0,459076000.0,67078000.0,12959299000.0,200000.0,,11255246000.0,204606000.0,,1237956000.0,10099948000.0,604583000.0,451151000.0,281859000.0,1424541000.0,5145986000.0,10715893000.0,256541000.0,227631000.0,9121000.0,16194770000.0,365981000.0,656972000.0,21340756000.0,2581342000.0,6260357000.0,456376483.0,1494046000.0,456376483.0,1008702000.0,-1021957000.0,-271730000.0,,,11255246000.0,572934000.0,11889000.0,202974000.0,41314000.0,1033111000.0,,,356405000.0,657267000.0,,201609,ANTARCHILE
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201609,ANTARCHILE
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201609,ANTARCHILE
403580000.0,-28676000.0,-28676000.0,451000.0,445857000.0,,,449755000.0,,,98726000.0,355834000.0,-29758000.0,267000.0,13262000.0,21483000.0,328002000.0,440235000.0,,2169000.0,890000.0,405589000.0,53247000.0,41459000.0,733591000.0,407465000.0,287595000.0,1157000000.0,41090000.0,1157000000.0,10634000.0,7782000.0,-6446000.0,,,449755000.0,38424000.0,37000.0,,67000.0,23208000.0,,,3850000.0,3494000.0,,201609,AQUACHILE
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201609,AQUACHILE
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201609,AQUACHILE
,-14000000,-662000.0,,,,,6276000,,,4209000.0,,-662000.0,,,,,244537000.0,,,,636757000.0,,,636757000.0,244537000.0,392220000.0,1400000.0,,1400000.0,-20276000,,20276000,,,6276000,14000000,,,,,,,,,3000000.0,201609,ATSA
2.0,1,0.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,1,2.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,201609,ATSA
0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,ATSA
257508000.0,11290000.0,11290000.0,,256649000.0,,,230539000.0,11380000.0,,76052000.0,245793000.0,15942000.0,11836000.0,,11433000.0,179484000.0,278031000.0,,2661000.0,,233572000.0,,34956000.0,413056000.0,230737000.0,135025000.0,6825687194.0,22729000.0,6882395371.0,27543000.0,-11139000.0,-11599000.0,,,230539000.0,17665000.0,,,,20337000.0,,,2100000.0,9333000.0,3153000.0,201609,AUSTRALIS
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201609,AUSTRALIS
1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,201609,AUSTRALIS
,21631512000.0,21631512000.0,,,,,16149000.0,,,482000.0,,27356281000.0,,1745517000.0,458649000.0,4352701000.0,84338052000.0,,,,99765555000.0,,3303000.0,104118256000.0,482000.0,19780204000.0,40945048730.0,,40945048730.0,-18786000.0,712129000.0,-259871000.0,,,16149000.0,,,,,,,,19805000.0,438844000.0,,201609,AXXION
2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201609,AXXION
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,AXXION
3605508000.0,-3676378000,-1588108000.0,,11484440000,,,7460271000,-111317000,,5616545000.0,4438748000.0,-2000144000.0,1232783000.0,,1031327000.0,5737130000.0,17016484000.0,,271010000.0,172839000.0,25877246000.0,,15096826000.0,31614376000.0,10944382000.0,14597892000.0,40416902.0,31882000.0,44834381.0,-1268920000,-6104050000,7809271000,,,7460271000,5420984000,,302000,-105797000,2522733000.0,400760000.0,,1028415000.0,,,201609,AZUL AZUL
0.0,1,0.0,2.0,1,2.0,2.0,1,1,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,1,1,1.0,1.0,2.0,1.0,2.0,2.0,201609,AZUL AZUL
0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,201609,AZUL AZUL
,48499530000.0,48499530000.0,,,,,232854000.0,,,14663870000.0,,48502793000.0,,1877740000.0,5660061000.0,17355585000.0,76730477000.0,52922000.0,,,385201893000.0,,,402557478000.0,16615506000.0,325827001000.0,1430000000.0,,1430000000.0,3438261000.0,76177000.0,,,,232854000.0,40219000.0,,,,,,,10789000.0,1513416000.0,,201609,BANVIDA
2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201609,BANVIDA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,BANVIDA
273147705000.0,8341561000.0,8341561000.0,,309494887000.0,624663000.0,,222969804000.0,3608744000.0,,57166187000.0,244943534000.0,10155823000.0,15135904000.0,8751341000.0,19774646000.0,308962324000.0,431112161000.0,1248045000.0,1137094000.0,3150949000.0,310975785000.0,1581546000.0,33235459000.0,619938109000.0,245211988000.0,178682132000.0,576172664.0,125907509000.0,580000000.0,-7294983000.0,-255968000.0,-11990695000.0,,,222969804000.0,83368256000.0,5856895000.0,6297277000.0,,119281780000.0,,,2158735000.0,10285368000.0,,201609,BESALCO
1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201609,BESALCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,BESALCO
51241000.0,22979047000.0,22979047000.0,,,,,31857000.0,,,,50627000.0,22993149000.0,,582623000.0,43144000.0,81974807000.0,27341176000.0,78856529000.0,,,13762910000.0,,1805000.0,95737717000.0,12303353000.0,68396541000.0,40946091157.0,,40946091157.0,-652020000.0,329021000.0,337845000.0,,,31857000.0,,,,,,,,19477000.0,23667000.0,,201609,BETLAN DOS
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201609,BETLAN DOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,BETLAN DOS
738028675000.0,67379835000.0,67379835000.0,,216937234149000.0,,,217206314209000.0,,,3732694608000.0,554130460000.0,79699964000.0,4264386000.0,,431626660000.0,5376729388000.0,7963766075000.0,2843689393000.0,89304549000.0,11062786000.0,3392080769000.0,21943352000.0,5536688000.0,8768810157000.0,4217704457000.0,797100366000.0,85087030.0,,85087030.0,-350613158000.0,6758882000.0,-26322855000.0,,,217206314209000.0,59433715000.0,,26834715000.0,,2000134483000.0,,,309995002000.0,67382910000.0,59433715000.0,201609,BICECORP
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201609,BICECORP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,BICECORP
292128000.0,23701000.0,23701000.0,181000.0,320017000.0,,,256037000.0,5940000.0,,45419000.0,253523000.0,32507000.0,18807000.0,2953000.0,30549000.0,195116000.0,211388000.0,5138000.0,4728000.0,,363258000.0,596000.0,69471000.0,558374000.0,78586000.0,340834000.0,1408095997.0,45101000.0,1408095997.0,30439000.0,-7956000.0,-8722000.0,,,256037000.0,27981000.0,290000.0,1504000.0,,35390000.0,,,30549000.0,,,201609,BLUMAR
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201609,BLUMAR
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,201609,BLUMAR
16358209000.0,8561598000.0,8561598000.0,,22834964000.0,,,9829494000.0,,,3275071000.0,,10798838000.0,1548007000.0,,6078082000.0,27191755000.0,18023236000.0,18363438000.0,245652000.0,539036000.0,25672584000.0,,3415570000.0,52864339000.0,4495599000.0,34604001000.0,48.0,,48.0,4877288000.0,2916190000.0,-6538355000.0,,,9829494000.0,6579674000.0,3793715000.0,7150678000.0,8705000.0,1244035000.0,,,4818246000.0,,5597126000.0,201609,BOLSASTGO
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201609,BOLSASTGO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201609,BOLSASTGO
,29093000.0,29093000.0,,,,,1220000.0,548000.0,,115000.0,,28023000.0,,,13578000.0,449432000.0,459444000.0,30066000.0,,,1015189000.0,6873000.0,,1464621000.0,13842000.0,1005177000.0,1936860177.0,,1936860177.0,9536000.0,27639000.0,-30155000.0,,,1220000.0,248000.0,,11385000.0,-141000.0,,,,3721000.0,,278000.0,201609,CALICHERA
